imgID,annID,scID,scale,newWidth,newHeight,pos_label,neg_label
263136,206842,272940,0.332130444,127,141,"[[323, 228], [445, 131], [517, 191]]","[[184, 319], [139, 241]]"
259104,1112383,2434,0.216360755,30,103,"[[406, 280]]","[[584, 66], [268, 118], [557, 264], [77, 189], [39, 66], [487, 309]]"
183187,571899,352248,0.350514024,131,50,"[[293, 305]]","[[275, 149], [155, 106], [112, 89], [273, 359]]"
400722,1151796,464650,0.182847486,39,87,[],"[[152, 130], [420, 394], [220, 222], [225, 355], [280, 151], [526, 203], [557, 80]]"
70294,366003,253903,0.358520263,196,152,[],"[[316, 239], [479, 81], [349, 287], [412, 266], [242, 260]]"
393997,513623,314200,0.138889786,39,60,[],"[[308, 311], [66, 354], [392, 241], [380, 307], [240, 273], [429, 54]]"
141114,1045156,191283,0.780110652,309,374,[],"[[242, 271], [300, 279], [383, 267]]"
202755,1048809,168843,0.295814199,119,141,[],"[[337, 263], [232, 289]]"
223444,1107059,368603,0.2306521,147,57,"[[80, 544]]","[[504, 434], [232, 40]]"
109005,581786,86442,0.471485658,270,201,[],"[[228, 218], [391, 132], [314, 156]]"
356007,177653,234416,0.214827964,125,87,"[[229, 252], [196, 332], [272, 294]]",[]
269051,73545,321692,0.259286825,131,113,"[[233, 271]]","[[120, 82], [485, 256]]"
14335,1101358,522782,0.203904485,130,93,[],"[[135, 65]]"
41565,13057,493769,0.287928861,162,138,[],"[[540, 348], [414, 214], [278, 97], [127, 175], [520, 146], [335, 195]]"
71384,1338951,517226,0.24372146,140,116,[],"[[283, 320], [427, 404], [294, 239]]"
159702,584159,62831,0.471485658,235,167,"[[215, 175]]","[[317, 117], [227, 144]]"
131927,458995,156175,0.332130444,63,159,[],"[[138, 312], [54, 106], [162, 241]]"
394229,2128557,135237,0.121522447,48,51,[],"[[386, 258], [300, 139], [26, 56], [205, 313], [524, 116]]"
417006,1111333,396765,0.103543214,13,49,"[[393, 295], [460, 169]]","[[38, 394], [179, 102], [486, 355], [275, 340], [346, 75]]"
32724,598504,235200,0.77330002,383,371,"[[250, 189]]",[]
16606,1105824,126235,0.165908306,42,62,[],"[[447, 225], [338, 71], [312, 145], [417, 257], [247, 339], [30, 206]]"
168795,366315,119882,0.593386249,379,174,"[[336, 384]]","[[379, 283]]"
242926,1647943,511407,0.561489911,240,354,[],"[[142, 214], [199, 409], [303, 218], [292, 341]]"
399472,686917,200483,0.299350734,136,143,"[[495, 396]]",[]
13719,24603,215901,0.20019417,60,123,"[[98, 504], [385, 519]]","[[514, 68], [203, 253], [413, 75], [222, 72], [260, 331]]"
37968,397046,69117,0.792585735,507,255,[],"[[296, 295], [350, 293]]"
367814,1672622,127282,0.214138716,43,137,[],"[[326, 279], [211, 286]]"
253030,70923,581929,0.397060672,120,202,"[[61, 366], [478, 251], [334, 250], [260, 365], [529, 323], [88, 283]]",[]
280310,69970,250703,0.168403216,80,71,[],"[[338, 300], [412, 183]]"
259104,1112383,2434,0.834027778,116,400,[],"[[509, 265], [168, 215], [481, 225], [72, 253]]"
231677,702963,194536,0.163493372,100,44,"[[169, 243], [413, 300]]",[]
29304,1072084,235564,0.851967005,383,363,"[[345, 202]]",[]
2444,54226,221684,0.125079102,53,37,[],"[[58, 409], [177, 570]]"
271595,1110234,343849,0.348953371,148,55,[],"[[88, 127], [334, 69], [235, 282], [247, 208]]"
141986,1057053,8776,0.745890625,392,358,"[[408, 242], [342, 258], [365, 300], [273, 189]]",[]
14335,1117190,425712,0.367482667,235,93,"[[459, 235]]","[[472, 421]]"
346752,1914051,250909,0.374748063,239,144,[],"[[493, 191], [276, 160]]"
153150,2382,422200,0.145098141,32,61,"[[442, 285], [227, 285]]","[[152, 118]]"
146917,2111340,289333,0.295814199,140,141,[],"[[501, 193], [270, 130], [109, 381], [470, 176]]"
298622,1117359,396765,0.169575572,108,42,[],"[[288, 122], [193, 160], [362, 425]]"
257448,415915,457609,0.384465577,95,164,[],"[[317, 227], [167, 252], [353, 103], [302, 278]]"
492729,686263,342745,0.131272935,56,47,"[[91, 435], [269, 574], [31, 254]]","[[335, 129], [146, 204], [222, 168]]"
16496,1361787,159948,0.68275468,277,436,[],"[[272, 398], [240, 330], [264, 243], [182, 318], [155, 252], [203, 422], [317, 376]]"
81057,685396,193347,0.227050013,145,43,"[[324, 392], [411, 395]]","[[563, 73]]"
17667,175645,445668,0.525138001,252,34,[],"[[248, 546], [171, 496], [325, 39], [338, 576]]"
109591,50334,496628,0.508895949,119,239,"[[298, 344]]","[[478, 271]]"
169311,8854,107729,0.262697084,112,113,"[[210, 517], [140, 557], [343, 568]]","[[340, 346]]"
573336,702979,165684,0.569310764,60,273,"[[488, 263], [577, 168], [268, 267], [209, 287]]",[]
97411,1077959,205572,0.851967005,353,407,"[[219, 271], [318, 221], [288, 273], [250, 225], [254, 244]]",[]
53436,416013,490511,0.793567979,333,408,[],"[[181, 210], [213, 245], [169, 291], [305, 245]]"
438904,1629077,498665,0.332629331,212,121,[],"[[299, 160]]"
212118,1060189,299039,0.560062118,358,218,"[[395, 198], [319, 151], [273, 237]]","[[447, 123]]"
330562,1080709,532253,0.236221275,151,72,"[[458, 383], [191, 363]]","[[193, 212], [333, 295], [346, 134], [401, 109], [362, 243], [77, 39], [434, 249]]"
525580,471097,288579,0.68560354,161,292,"[[426, 147], [83, 262]]","[[300, 167], [332, 200], [337, 238]]"
220838,1110532,535501,0.216360755,80,92,[],"[[131, 197], [338, 373]]"
124893,104422,531622,0.181107612,68,77,"[[71, 379], [348, 367]]","[[508, 137], [488, 238], [484, 279]]"
17984,73422,543026,0.649473695,415,308,[],"[[333, 210], [326, 225], [260, 156], [225, 248], [410, 248]]"
120385,571511,199632,0.350514024,224,99,[],"[[325, 228], [142, 191], [399, 255]]"
100022,1912392,250909,0.265470933,169,101,[],"[[138, 268], [305, 160], [414, 146], [386, 408]]"
466967,1105844,126235,0.2306521,53,86,[],"[[91, 80], [317, 45], [438, 237], [473, 73], [34, 244], [401, 193]]"
70491,1638402,293174,0.254205471,95,37,[],"[[220, 456], [128, 357], [54, 270], [265, 453], [157, 190], [204, 92]]"
565777,706685,436161,0.096124754,61,25,[],"[[184, 262]]"
71384,1338951,266114,0.459674595,254,211,[],"[[513, 123], [452, 191], [205, 170], [238, 221], [316, 233], [213, 342]]"
72023,597639,387056,0.13673486,43,58,"[[248, 145]]","[[524, 256], [232, 211], [52, 46], [107, 396], [567, 311], [587, 89], [329, 363]]"
174228,7582,493769,0.433605824,271,208,"[[411, 310]]","[[278, 104], [452, 168], [448, 229]]"
65888,1072254,457335,0.704894538,339,329,"[[295, 230], [358, 201], [347, 197], [307, 231], [376, 270], [369, 255]]",[]
238187,1047625,441541,0.134148941,85,51,[],"[[486, 111], [563, 276], [566, 352]]"
544831,1142450,418028,0.561489911,261,183,[],"[[220, 305], [310, 328], [330, 472]]"
164521,399038,567037,0.617433955,395,218,[],"[[428, 173], [376, 272], [274, 160]]"
107424,1103180,43092,0.203904485,108,97,[],"[[431, 365], [110, 62]]"
105520,1099998,485317,0.203904485,95,97,[],"[[338, 277], [342, 312]]"
520063,125877,78548,0.596240821,312,246,"[[221, 465], [243, 461]]","[[349, 438]]"
26310,7380,367260,0.145098141,92,50,[],"[[446, 25], [427, 169]]"
560427,688914,126059,0.131272935,43,62,"[[112, 146], [200, 421]]","[[442, 169]]"
78085,1116368,211850,0.485758112,310,71,"[[244, 418], [278, 435]]","[[470, 211], [265, 223], [383, 160], [249, 106], [186, 191], [439, 347]]"
44801,138658,205206,0.785150256,336,264,"[[193, 508]]","[[248, 385], [213, 404], [239, 380]]"
150129,164829,67463,0.753156194,361,101,[],"[[210, 345], [222, 341], [231, 229], [296, 279]]"
168108,1652362,535278,0.148291286,90,63,[],"[[99, 391], [265, 289]]"
346752,1052438,220216,0.121200832,47,50,"[[471, 176], [465, 318], [492, 90], [304, 284]]",[]
22014,100180,69428,0.45402125,171,192,"[[301, 317]]","[[118, 199], [171, 152]]"
173856,1138152,243307,0.361937052,224,173,[],"[[528, 279], [294, 360]]"
193369,577211,235991,0.7207216,345,290,[],"[[213, 343], [284, 318], [268, 246], [220, 295], [262, 207], [179, 208]]"
64136,1045163,311818,0.780110652,324,499,[],"[[227, 268], [273, 353], [162, 385], [249, 360], [167, 269], [183, 311]]"
72657,1605925,224134,0.20019417,53,85,[],"[[531, 98], [416, 253]]"
265279,2127407,321410,0.584454583,248,211,[],"[[144, 376], [153, 186], [298, 290]]"
249664,312151,110034,0.657099984,420,287,"[[339, 318], [359, 303]]",[]
133850,1115483,295317,0.261149668,167,32,[],"[[230, 254], [276, 270], [529, 52], [304, 128], [168, 153]]"
470539,1956011,321314,0.906862619,386,428,[],"[[222, 232], [211, 223]]"
81033,1986298,243967,0.840610969,420,225,[],"[[221, 257]]"
317512,1158127,176580,0.144790478,33,69,[],"[[478, 244], [360, 177], [583, 155], [316, 127], [101, 396], [151, 130]]"
521428,1496097,168173,0.104665656,20,44,[],"[[600, 191], [375, 156], [443, 345], [444, 129], [150, 198], [400, 142], [206, 83]]"
257448,415915,51270,0.793567979,296,507,[],"[[298, 297], [246, 382]]"
20650,1562221,149295,0.560062118,267,286,"[[148, 223], [143, 476]]",[]
259104,1112685,343849,0.216360755,65,138,[],"[[133, 357], [48, 515], [309, 121]]"
211041,1157703,19333,0.669471765,428,324,[],"[[388, 244], [332, 276], [225, 244], [220, 196], [347, 223]]"
107197,175911,244823,0.330893515,211,23,"[[409, 215], [318, 211]]","[[129, 175], [472, 97], [220, 378], [138, 57], [299, 300]]"
146656,1358080,213039,0.360115458,230,172,"[[336, 340], [380, 275], [230, 326], [485, 341]]",[]
13198,574972,125351,0.7207216,461,302,"[[246, 307], [358, 311], [327, 284]]",[]
44801,138658,188817,0.785150256,478,376,[],"[[298, 228], [247, 251]]"
493000,25852,67015,0.906862619,567,387,[],"[[289, 209], [356, 227], [331, 200], [327, 208], [341, 194], [305, 224], [327, 223], [346, 219], [307, 198]]"
52076,55267,46508,0.501860119,213,149,[],"[[278, 243], [237, 272], [220, 223], [283, 302]]"
263454,396598,206770,0.150437982,96,58,[],"[[51, 258], [513, 130], [352, 397], [209, 316]]"
238187,1047625,387318,0.634996289,406,243,[],"[[379, 170]]"
37968,397046,288021,0.799276624,511,257,"[[360, 326], [275, 316]]",[]
525580,471097,156175,0.68560354,181,329,"[[180, 306]]","[[250, 200], [538, 230], [221, 176], [386, 272]]"
112989,1115585,566713,0.169575572,84,28,[],"[[330, 149], [85, 250]]"
63729,1549909,210333,0.295814199,124,126,[],"[[72, 283]]"
103228,1928252,327038,0.451734716,272,163,"[[381, 224], [264, 246]]",[]
16669,1117989,396765,0.367482667,235,71,"[[177, 354]]","[[425, 393], [353, 441]]"
183187,571899,289754,0.481539103,205,79,"[[303, 566]]","[[124, 178], [209, 423], [233, 359]]"
2279,1545498,238062,0.780110652,205,331,[],"[[148, 170], [272, 201], [265, 235]]"
210988,575507,443240,0.123784203,79,58,[],"[[372, 216]]"
29254,168712,223574,0.19061849,121,63,[],"[[63, 89], [482, 363], [274, 115], [439, 212], [516, 143]]"
189241,1870294,183163,0.38639651,89,164,"[[155, 304], [571, 332]]","[[586, 170], [518, 149], [131, 194], [266, 104], [321, 204], [65, 95]]"
101413,1044433,285562,0.282432162,180,111,"[[488, 217]]",[]
146656,1358080,255214,0.360115458,230,172,"[[317, 350]]","[[129, 227]]"
257497,1672684,337745,0.148097392,52,94,"[[249, 350], [58, 144]]",[]
19226,691745,342745,0.131272935,17,84,[],"[[282, 246], [119, 217], [179, 227], [232, 79]]"
152070,1632434,343849,0.834027778,121,533,[],"[[219, 301], [82, 337], [276, 298], [214, 355], [327, 348], [85, 295], [337, 303]]"
334736,702279,194536,0.163493372,68,100,"[[272, 350], [200, 354]]","[[478, 557]]"
347236,50618,423214,0.683457806,328,209,"[[170, 462], [242, 463], [296, 511]]","[[264, 388]]"
369770,685870,210856,0.227050013,129,138,"[[102, 375], [233, 490], [434, 487]]","[[266, 96], [103, 93]]"
116735,327272,43306,0.387932596,193,94,[],"[[374, 231], [206, 170], [300, 108], [215, 118]]"
201907,56609,37697,0.125079102,80,39,[],"[[543, 247], [336, 165], [119, 106], [516, 55], [401, 327], [347, 24], [587, 334]]"
172507,2187150,421639,0.50358304,322,209,"[[401, 291], [213, 246], [305, 205], [273, 259], [244, 157], [242, 251]]",[]
475893,26020,181852,0.906862619,295,399,[],"[[241, 233], [224, 204], [341, 228], [253, 226]]"
408235,1104948,82273,0.332629331,112,159,[],"[[92, 327], [134, 213], [543, 152]]"
441738,1973553,314016,0.348953371,36,148,[],"[[470, 344], [351, 193], [219, 236], [287, 109], [609, 142], [243, 335], [473, 232], [198, 94], [147, 341]]"
90192,1042350,247333,0.282432162,105,61,"[[126, 372], [280, 358], [158, 467]]","[[322, 50], [52, 54]]"
133923,133187,236717,0.360115458,180,66,[],"[[110, 89], [219, 130]]"
112657,1633501,2434,0.216360755,55,103,[],"[[245, 287], [242, 398], [538, 73]]"
135032,4083,156504,0.145098141,51,54,"[[464, 127]]","[[80, 282], [193, 318]]"
42003,1041859,266756,0.540406768,270,131,"[[234, 136]]",[]
197662,1086223,548882,0.268447079,171,60,"[[291, 255], [116, 233]]",[]
259104,1112685,367666,0.834027778,190,400,[],"[[483, 273]]"
173833,1075708,299563,0.851967005,457,408,"[[340, 219], [311, 270], [314, 231]]",[]
17984,73422,560853,0.477523633,305,226,"[[212, 329], [296, 306], [436, 264], [375, 329], [362, 281]]",[]
160232,25279,321410,0.337587833,143,209,[],"[[132, 241], [91, 265], [168, 204]]"
346752,1914051,411703,0.374748063,239,144,"[[299, 323], [310, 254], [186, 398], [235, 248]]",[]
525580,471097,232114,0.489498064,173,313,"[[175, 464]]","[[248, 369], [207, 389], [242, 253]]"
28742,417604,32767,0.142349613,39,91,"[[19, 554]]","[[400, 52]]"
93634,1115010,20481,0.169575572,108,24,[],"[[152, 167]]"
190135,312245,371873,0.505619321,195,215,"[[331, 232], [122, 304], [357, 261]]",[]
572888,688208,193347,0.299350734,165,127,"[[381, 283], [100, 293]]",[]
36260,1072803,44878,0.704894538,451,258,"[[358, 278], [301, 259], [358, 260], [321, 269], [228, 286], [274, 257]]",[]
387,1977657,364457,0.387932596,248,110,"[[415, 391]]","[[467, 94], [125, 152]]"
113654,1043540,240323,0.540406768,330,271,"[[181, 371], [447, 454], [284, 394]]",[]
70294,366003,533069,0.599296314,371,287,"[[416, 223], [418, 336]]",[]
359097,1106200,396765,0.23889051,152,53,[],"[[511, 75], [191, 41]]"
99030,377027,387693,0.127454473,66,78,"[[258, 517]]","[[305, 244]]"
526874,1198125,206770,0.446428285,285,184,"[[250, 319], [266, 274], [409, 289], [324, 386]]","[[196, 234], [461, 205]]"
76674,578248,45966,0.481539103,231,105,"[[312, 487]]",[]
97411,1077959,469220,0.704894538,253,292,"[[169, 304], [197, 458], [170, 475], [141, 449]]","[[131, 152]]"
324837,1105194,371117,0.332629331,142,96,[],"[[336, 399], [176, 188], [210, 233], [86, 287]]"
76518,1509736,20702,0.180501464,86,78,[],"[[329, 77], [157, 381], [93, 429], [305, 601]]"
441738,1973705,19333,0.834027778,89,405,[],"[[485, 242]]"
147736,1052423,220216,0.265470933,169,105,[],"[[354, 259]]"
217859,1138901,476852,0.231904741,101,99,[],"[[327, 314], [87, 341]]"
177529,52995,60167,0.197186657,84,66,[],"[[160, 458], [215, 371], [101, 282]]"
519838,126487,90307,0.149529612,93,64,[],"[[513, 301], [176, 60], [329, 52], [218, 269], [438, 119]]"
84273,687940,200483,0.131272935,46,63,"[[571, 373]]","[[382, 53]]"
496826,702062,330040,0.569310764,208,364,"[[141, 448], [337, 198], [328, 363], [227, 261]]",[]
77628,246827,462565,0.225495329,127,96,[],"[[509, 88], [298, 137], [127, 378]]"
369731,1158689,176580,0.144790478,35,69,[],"[[61, 215], [479, 140], [557, 178], [112, 124]]"
84701,1184878,218350,0.187695861,101,80,[],"[[58, 268], [377, 117]]"
166864,399273,13296,0.450844066,100,192,[],"[[434, 223], [316, 149]]"
149630,1056998,149295,0.367350082,175,184,"[[303, 538], [185, 534], [243, 514], [160, 112], [297, 200], [275, 162], [98, 258]]",[]
127418,1104992,529383,0.2306521,64,105,"[[292, 233], [579, 374], [77, 361]]",[]
43780,105674,531622,0.181107612,74,77,"[[122, 297]]","[[444, 321], [552, 255], [214, 226], [500, 94]]"
544309,704524,165684,0.096124754,61,30,"[[389, 167], [173, 208], [607, 196]]","[[390, 105]]"
26611,717490,469220,0.171546337,61,57,[],"[[175, 602], [321, 199], [112, 356], [325, 533], [65, 466], [249, 347]]"
441738,1973705,396765,0.348953371,37,167,[],"[[101, 87], [613, 336], [538, 203]]"
33295,100249,102278,0.181107612,67,77,"[[509, 295]]","[[218, 153], [391, 305], [418, 67], [56, 258], [385, 260]]"
121611,1934712,146570,0.181107612,79,86,"[[324, 403]]","[[76, 360], [487, 190], [162, 200], [166, 146]]"
527587,1369252,7355,0.304005356,194,113,"[[468, 233]]","[[494, 370], [297, 305], [532, 108], [382, 131]]"
448308,1052356,131725,0.114792299,39,35,[],"[[348, 276], [164, 128], [178, 219]]"
152353,1914351,251988,0.177176728,108,83,[],"[[512, 184], [107, 230], [525, 306]]"
41123,669188,310376,0.444268408,211,284,[],"[[233, 455], [205, 255], [137, 263], [339, 421]]"
101479,1100445,561630,0.414732194,265,188,[],"[[227, 222], [225, 378], [366, 356], [352, 234], [468, 330]]"
343225,1105449,126235,0.332629331,166,104,[],"[[351, 65], [134, 312], [379, 292]]"
65836,1042313,441541,0.371546568,156,178,"[[123, 171], [192, 252], [385, 211], [460, 306]]",[]
155904,1050741,250909,0.121200832,77,53,"[[176, 264]]",[]
123017,105775,146570,0.181107612,60,86,"[[385, 332]]","[[57, 174], [452, 182], [216, 51], [563, 331]]"
48900,1097728,43092,0.30865883,127,148,"[[396, 281]]","[[91, 357], [278, 168], [114, 111], [567, 169], [326, 380], [100, 209]]"
30836,1142081,17877,0.231904741,111,66,"[[137, 521]]","[[258, 419], [320, 440], [114, 97], [390, 110], [242, 39], [379, 242]]"
43203,598955,224874,0.240115474,117,115,[],"[[278, 227]]"
205898,1052370,220216,0.114792299,45,47,"[[490, 104], [409, 151], [371, 374]]",[]
394550,701779,194536,0.096124754,28,58,"[[84, 371]]",[]
1510,1055980,431553,0.150008239,96,62,"[[364, 218], [357, 383], [324, 129], [515, 39], [170, 233], [431, 226], [140, 354], [532, 370]]",[]
139512,62248,551836,0.126431106,60,69,[],"[[241, 269]]"
197068,322419,396765,0.252910491,130,121,"[[504, 191]]","[[171, 111]]"
659,192527,156175,0.223865545,35,107,[],"[[541, 76], [462, 309], [73, 376], [250, 195], [176, 69], [509, 236], [188, 288]]"
131280,429423,156175,0.489498064,86,234,[],"[[102, 206], [265, 298], [475, 144], [292, 238], [513, 246]]"
433984,1955649,135237,0.584454583,374,219,[],"[[251, 242], [327, 214], [268, 139], [385, 196], [331, 300], [283, 120], [237, 292]]"
168898,1053199,250909,0.114792299,73,37,[],"[[158, 154], [456, 201], [229, 71], [280, 446]]"
185368,154562,13943,0.550804713,326,264,"[[301, 340], [239, 304]]","[[279, 273]]"
101426,1073443,117742,0.562580069,360,231,"[[214, 339]]",[]
30407,327175,156066,0.254205471,69,122,[],"[[96, 168]]"
234274,1060687,106736,0.150008239,96,57,"[[191, 286], [350, 199], [346, 286], [572, 200]]",[]
268124,60802,23908,0.747190964,261,358,"[[256, 297], [247, 243], [351, 297], [264, 259]]",[]
400124,1911593,289333,0.374748063,239,159,"[[128, 224], [138, 338], [284, 262]]",[]
109591,50334,418028,0.679177099,215,434,[],"[[254, 227], [302, 234], [123, 239], [246, 312], [142, 289]]"
331093,397384,94420,0.799276624,256,383,"[[341, 282]]","[[220, 216], [399, 242]]"
71828,76225,334542,0.380922218,149,163,[],"[[333, 273], [450, 220], [482, 273], [120, 171], [108, 132]]"
116279,156687,81630,0.291235262,103,136,"[[467, 260], [578, 155], [488, 326], [172, 275], [329, 256]]",[]
150367,1042085,238062,0.540406768,315,229,"[[318, 157], [162, 128]]",[]
83159,1074276,205572,0.250157254,127,119,"[[200, 339], [297, 407], [525, 367], [258, 215], [266, 160], [212, 137]]",[]
98194,15776,46674,0.433605824,194,277,"[[281, 495]]","[[133, 266], [165, 230], [225, 227]]"
5557,162193,138810,0.173462055,86,30,"[[243, 65], [453, 218], [365, 25], [69, 36], [60, 185]]",[]
346752,1914051,201717,0.374748063,239,144,[],"[[243, 308], [459, 339], [379, 317]]"
394501,184989,156175,0.489498064,87,234,"[[520, 327]]","[[143, 297], [591, 201], [245, 210], [151, 234], [456, 180], [75, 198]]"
